Date,Open,High,Low,Close,Volume
20230810 09:30:00 America/New_York,421.59,433.88,418.35,433.66,6695599
20230810 10:00:00 America/New_York,433.56,435.74,426.2,426.31,7970548
20230810 11:00:00 America/New_York,426.45,427.41,421.27,422.5,6129602
20230810 12:00:00 America/New_York,422.51,425.85,421.28,422.8,4057012
20230810 13:00:00 America/New_York,422.8,424.1,419.66,420.82,3377890
20230810 14:00:00 America/New_York,420.82,426.24,420.74,426.16,3699545
20230810 15:00:00 America/New_York,426.16,426.3,423.33,423.89,3977533
20230811 09:30:00 America/New_York,417.67,420.18,414.3,415.44,5088161
20230811 10:00:00 America/New_York,415.53,418.47,413.4,414.05,6629099
20230811 11:00:00 America/New_York,414.19,414.87,406.39,409.3,8729558
20230811 12:00:00 America/New_York,409.35,411.89,407.7,408.96,5522551
20230811 13:00:00 America/New_York,409.05,411.2,408.74,410.32,3744748
20230811 14:00:00 America/New_York,410.38,411.88,409.4,410.05,4308542
20230811 15:00:00 America/New_York,410.11,410.84,408.06,408.55,5128587
20230814 09:30:00 America/New_York,405.15,416.5,403.11,416.31,7816691
20230814 10:00:00 America/New_York,416.31,428.38,415.5,426.92,12125893
20230814 11:00:00 America/New_York,426.93,432.12,424.41,430.4,7934263
20230814 12:00:00 America/New_York,430.3,432.25,428.56,431.38,5265441
20230814 13:00:00 America/New_York,431.39,435.96,431.06,434.78,5819267
20230814 14:00:00 America/New_York,434.75,436.25,432.04,433.63,4795381
20230814 15:00:00 America/New_York,433.67,438.0,433.23,437.62,6136712
20230815 09:30:00 America/New_York,445.69,452.68,439.48,440.31,11667764
20230815 10:00:00 America/New_York,440.28,442.59,437.1,441.15,11020189
20230815 11:00:00 America/New_York,441.21,447.4,441.16,447.38,7420313
20230815 12:00:00 America/New_York,447.34,448.22,443.17,445.0,5225713
20230815 13:00:00 America/New_York,445.07,446.35,442.33,444.74,4016957
20230815 14:00:00 America/New_York,444.65,446.66,444.26,445.94,3433301
20230815 15:00:00 America/New_York,445.9,446.99,439.02,439.42,7355126
20230816 09:30:00 America/New_York,445.17,446.75,440.09,441.18,6471416
20230816 10:00:00 America/New_York,441.18,444.13,437.99,441.77,6617140
20230816 11:00:00 America/New_York,441.73,443.23,437.67,438.19,4359879
20230816 12:00:00 America/New_York,438.14,439.63,434.06,436.83,5032083
20230816 13:00:00 America/New_York,436.8,440.8,435.6,438.83,3574626
20230816 14:00:00 America/New_York,438.9,441.76,436.25,439.13,5128607
20230816 15:00:00 America/New_York,439.06,439.15,434.53,434.8,5847441
20230817 09:30:00 America/New_York,439.58,440.62,434.76,437.99,5518364
20230817 10:00:00 America/New_York,437.84,438.88,432.7,434.62,6501562
20230817 11:00:00 America/New_York,434.68,435.8,432.75,434.42,3934198
20230817 12:00:00 America/New_York,434.42,438.5,433.42,437.91,3360346
20230817 13:00:00 America/New_York,437.91,438.24,434.6,436.5,2872677
20230817 14:00:00 America/New_York,436.55,437.14,433.75,434.0,3092180
20230817 15:00:00 America/New_York,433.97,434.52,430.01,433.43,6098851
20230818 09:30:00 America/New_York,426.34,428.65,418.25,418.69,7416443
20230818 10:00:00 America/New_York,418.74,423.2,416.6,422.02,8522983
20230818 11:00:00 America/New_York,422.0,428.49,422.0,427.66,6758049
20230818 12:00:00 America/New_York,427.68,431.41,427.19,429.96,5706291
20230818 13:00:00 America/New_York,430.03,431.89,427.82,430.37,4336248
20230818 14:00:00 America/New_York,430.44,435.14,429.92,433.12,5203470
20230818 15:00:00 America/New_York,433.22,435.78,431.35,432.88,6594583
20230821 09:30:00 America/New_York,444.99,454.01,442.22,453.3,8457407
20230821 10:00:00 America/New_York,453.28,455.9,450.55,451.71,8389661
20230821 11:00:00 America/New_York,451.7,453.7,448.74,452.7,5395531
20230821 12:00:00 America/New_York,452.55,457.86,452.53,457.72,5503658
20230821 13:00:00 America/New_York,457.69,461.75,457.05,460.29,5445189
20230821 14:00:00 America/New_York,460.35,464.57,460.11,464.38,5341184
20230821 15:00:00 America/New_York,464.44,470.65,464.41,469.67,9847757
20230822 09:30:00 America/New_York,481.38,481.87,462.1,462.81,11890565
20230822 10:00:00 America/New_York,462.92,469.95,456.8,465.42,13325343
20230822 11:00:00 America/New_York,465.36,465.82,456.04,457.22,6816545
20230822 12:00:00 America/New_York,457.19,459.42,453.33,457.75,6362146
20230822 13:00:00 America/New_York,457.7,458.36,454.22,457.43,4538704
20230822 14:00:00 America/New_York,457.66,459.86,454.55,458.3,4723506
20230822 15:00:00 America/New_York,458.26,460.02,454.41,456.72,7692826
20230823 09:30:00 America/New_York,458.66,463.12,452.08,459.79,7108356
20230823 10:00:00 America/New_York,459.71,467.54,457.84,466.95,9217935
20230823 11:00:00 America/New_York,466.89,469.0,464.3,468.6,5340916
20230823 12:00:00 America/New_York,468.72,469.08,465.36,465.65,3965267
20230823 13:00:00 America/New_York,465.7,470.57,464.7,469.83,4851888
20230823 14:00:00 America/New_York,469.87,470.37,466.23,468.64,4610188
20230823 15:00:00 America/New_York,468.73,472.0,467.31,471.22,8138454
20230824 09:30:00 America/New_York,502.23,502.66,480.63,483.45,17942157
20230824 10:00:00 America/New_York,483.57,490.46,477.12,478.09,16991682
20230824 11:00:00 America/New_York,478.2,481.39,474.71,479.13,10449556
20230824 12:00:00 America/New_York,479.17,489.5,478.54,485.24,9455215
20230824 13:00:00 America/New_York,485.3,487.61,481.83,484.53,6705985
20230824 14:00:00 America/New_York,484.5,486.98,478.27,480.7,6305977
20230824 15:00:00 America/New_York,480.55,481.1,471.59,471.62,12227471
20230825 09:30:00 America/New_York,470.12,474.66,462.37,470.25,9370779
20230825 10:00:00 America/New_York,470.17,478.05,452.47,453.15,15754485
20230825 11:00:00 America/New_York,453.15,460.72,450.24,451.46,13530994
20230825 12:00:00 America/New_York,451.31,457.38,450.61,454.29,8283241
20230825 13:00:00 America/New_York,454.33,456.69,452.12,453.79,5111241
20230825 14:00:00 America/New_York,453.68,462.24,453.0,461.98,7662582
20230825 15:00:00 America/New_York,461.89,463.64,457.7,460.18,9518994
20230828 09:30:00 America/New_York,464.82,464.99,448.88,453.78,8473593
20230828 10:00:00 America/New_York,453.66,459.04,452.66,455.61,8672574
20230828 11:00:00 America/New_York,455.72,460.24,454.85,457.42,6519758
20230828 12:00:00 America/New_York,457.41,463.61,456.93,463.5,5598561
20230828 13:00:00 America/New_York,463.5,469.63,463.4,464.95,8773708
20230828 14:00:00 America/New_York,464.94,468.74,464.31,468.29,5624836
20230828 15:00:00 America/New_York,468.29,469.8,464.61,468.27,7335863
20230829 09:30:00 America/New_York,466.57,473.89,463.91,473.72,7378895
20230829 10:00:00 America/New_York,473.79,485.42,473.78,482.35,13666994
20230829 11:00:00 America/New_York,482.32,487.12,481.33,485.87,7171410
20230829 12:00:00 America/New_York,485.96,490.81,484.61,488.25,6981397
20230829 13:00:00 America/New_York,488.27,490.5,487.16,489.03,5404576
20230829 14:00:00 America/New_York,489.0,490.58,488.06,489.2,4773454
20230829 15:00:00 America/New_York,489.18,489.85,485.23,487.84,7280598
20230830 09:30:00 America/New_York,490.44,495.0,484.25,489.51,9132621
20230830 10:00:00 America/New_York,489.63,496.22,486.38,495.72,11203715
20230830 11:00:00 America/New_York,495.76,497.66,493.56,495.12,7459973
20230830 12:00:00 America/New_York,495.12,498.45,494.84,497.26,5428194
20230830 13:00:00 America/New_York,497.17,499.27,495.2,496.34,5009913
20230830 14:00:00 America/New_York,496.2,496.77,490.8,495.06,7511620
20230830 15:00:00 America/New_York,494.99,495.72,489.33,492.65,6911630
20230831 09:30:00 America/New_York,493.77,497.4,491.88,497.02,6127089
20230831 10:00:00 America/New_York,497.14,497.44,492.8,494.96,5863668
20230831 11:00:00 America/New_York,494.96,496.65,494.09,496.4,4046906
20230831 12:00:00 America/New_York,496.41,496.47,489.58,491.59,5405260
20230831 13:00:00 America/New_York,491.59,494.4,491.08,492.84,3617808
20230831 14:00:00 America/New_York,492.84,495.18,492.75,494.64,3987638
20230831 15:00:00 America/New_York,494.57,497.06,493.6,493.65,5960356
20230901 09:30:00 America/New_York,497.66,498.0,484.63,489.08,6934095
20230901 10:00:00 America/New_York,489.23,490.25,483.1,483.41,7514817
20230901 11:00:00 America/New_York,483.44,486.1,481.41,482.87,5501842
20230901 12:00:00 America/New_York,482.74,487.99,482.39,487.44,3665521
20230901 13:00:00 America/New_York,487.42,487.96,485.02,486.57,3049031
20230901 14:00:00 America/New_York,486.57,487.18,483.5,486.18,3186876
20230901 15:00:00 America/New_York,486.18,486.7,484.25,485.07,4217686
20230905 09:30:00 America/New_York,482.34,487.89,478.6,482.5,5730381
20230905 10:00:00 America/New_York,482.5,485.9,479.64,484.37,5929884
20230905 11:00:00 America/New_York,484.37,486.68,481.04,482.67,3915524
20230905 12:00:00 America/New_York,482.57,485.4,482.2,484.38,2481961
20230905 13:00:00 America/New_York,484.4,485.72,483.14,484.71,2065798
20230905 14:00:00 America/New_York,484.78,488.0,484.58,487.34,3017707
20230905 15:00:00 America/New_York,487.43,488.51,485.2,485.49,3896845
20230906 09:30:00 America/New_York,484.6,485.49,477.14,477.17,4498025
20230906 10:00:00 America/New_York,477.14,477.17,468.25,469.07,9589487
20230906 11:00:00 America/New_York,469.07,470.47,466.51,468.18,5052449
20230906 12:00:00 America/New_York,468.24,468.73,465.86,467.42,3747399
20230906 13:00:00 America/New_York,467.42,471.91,466.78,470.83,4231423
20230906 14:00:00 America/New_York,470.86,471.37,469.25,469.89,2720336
20230906 15:00:00 America/New_York,469.88,470.99,468.5,470.63,4468838
20230907 09:30:00 America/New_York,455.25,460.44,451.52,456.42,6968491
20230907 10:00:00 America/New_York,456.51,459.81,453.68,457.26,5908410
20230907 11:00:00 America/New_York,457.42,459.05,455.4,455.95,3579677
20230907 12:00:00 America/New_York,455.83,458.87,455.6,456.4,2626513
20230907 13:00:00 America/New_York,456.38,458.8,455.56,458.5,2663811
20230907 14:00:00 America/New_York,458.51,462.8,458.11,462.6,3648895
20230907 15:00:00 America/New_York,462.6,463.44,460.56,462.24,4666247
20230908 09:30:00 America/New_York,459.73,466.06,458.3,462.1,4757897
20230908 10:00:00 America/New_York,462.15,463.65,453.11,453.15,5868329
20230908 11:00:00 America/New_York,453.11,458.91,452.71,458.21,4959769
20230908 12:00:00 America/New_York,458.22,460.48,456.71,457.66,3945963
20230908 13:00:00 America/New_York,457.63,457.97,454.67,455.23,3236421
20230908 14:00:00 America/New_York,455.24,456.88,453.3,454.18,4079491
20230908 15:00:00 America/New_York,454.11,456.04,453.82,455.72,5252089
20230911 09:30:00 America/New_York,461.48,461.63,445.05,445.9,7773907
20230911 10:00:00 America/New_York,445.95,449.76,443.12,446.23,7524024
20230911 11:00:00 America/New_York,446.22,448.34,445.11,445.86,3948980
20230911 12:00:00 America/New_York,445.95,447.77,444.62,447.44,2916741
20230911 13:00:00 America/New_York,447.44,451.53,447.3,451.35,3911093
20230911 14:00:00 America/New_York,451.37,451.46,449.05,450.29,2738906
20230911 15:00:00 America/New_York,450.39,453.33,449.76,451.78,4289331
20230912 09:30:00 America/New_York,447.38,455.55,445.31,454.55,5164822
20230912 10:00:00 America/New_York,454.58,456.73,449.62,450.68,5410957
20230912 11:00:00 America/New_York,450.69,454.81,449.37,453.84,3336395
20230912 12:00:00 America/New_York,453.91,454.72,452.6,453.39,2072749
20230912 13:00:00 America/New_York,453.3,454.45,451.0,452.0,2667646
20230912 14:00:00 America/New_York,452.0,453.44,450.3,450.76,2423082
20230912 15:00:00 America/New_York,450.74,451.2,448.15,448.7,3375235
20230913 09:30:00 America/New_York,446.0,455.56,445.03,452.64,4852637
20230913 10:00:00 America/New_York,452.64,454.58,448.26,451.79,5050702
20230913 11:00:00 America/New_York,451.8,458.1,451.69,457.01,5316781
20230913 12:00:00 America/New_York,457.11,458.65,454.6,457.38,3117170
20230913 13:00:00 America/New_York,457.47,459.3,456.57,458.15,2662250
20230913 14:00:00 America/New_York,458.2,458.5,453.31,454.4,3140037
20230913 15:00:00 America/New_York,454.36,455.41,451.89,455.0,4239238
20230914 09:30:00 America/New_York,459.39,459.87,453.8,456.84,4652769
20230914 10:00:00 America/New_York,456.88,458.4,453.09,456.61,5084356
20230914 11:00:00 America/New_York,456.61,458.89,455.52,457.0,2959342
20230914 12:00:00 America/New_York,457.04,458.12,454.1,455.59,2998700
20230914 13:00:00 America/New_York,455.5,455.87,452.12,452.18,2415991
20230914 14:00:00 America/New_York,452.12,454.53,451.31,454.29,3006312
20230914 15:00:00 America/New_York,454.28,456.62,453.72,455.92,4563960
20230915 09:30:00 America/New_York,453.38,455.99,448.05,449.34,5570558
20230915 10:00:00 America/New_York,449.34,450.2,442.56,442.57,5686267
20230915 11:00:00 America/New_York,442.62,444.39,440.65,441.8,4681591
20230915 12:00:00 America/New_York,441.8,444.85,441.65,444.43,3182724
20230915 13:00:00 America/New_York,444.44,444.51,439.02,440.32,3890833
20230915 14:00:00 America/New_York,440.36,440.67,438.08,439.11,3391540
20230915 15:00:00 America/New_York,439.1,441.59,438.18,438.97,5343581
20230918 09:30:00 America/New_York,427.5,435.6,420.0,433.19,9413034
20230918 10:00:00 America/New_York,433.17,438.65,431.82,438.37,7543538
20230918 11:00:00 America/New_York,438.36,439.52,435.08,438.56,4962920
20230918 12:00:00 America/New_York,438.5,442.42,437.52,439.26,3956106
20230918 13:00:00 America/New_York,439.26,441.55,437.81,440.5,3440374
20230918 14:00:00 America/New_York,440.48,442.0,437.32,437.91,3100094
20230918 15:00:00 America/New_York,437.85,439.75,436.88,439.65,4575450
20230919 09:30:00 America/New_York,438.33,439.66,433.17,434.4,4532273
20230919 10:00:00 America/New_York,434.54,437.43,430.88,431.6,6088207
20230919 11:00:00 America/New_York,431.61,433.61,431.1,432.35,3831950
20230919 12:00:00 America/New_York,432.34,433.35,430.02,433.2,2842573
20230919 13:00:00 America/New_York,433.21,436.72,432.91,436.09,3021078
20230919 14:00:00 America/New_York,436.09,437.9,434.47,434.69,3633806
20230919 15:00:00 America/New_York,434.63,436.23,433.81,435.09,3483709
20230920 09:30:00 America/New_York,436.04,439.03,432.83,437.52,4107387
20230920 10:00:00 America/New_York,437.52,437.59,433.79,434.19,4031222
20230920 11:00:00 America/New_York,434.16,435.47,432.66,435.46,3100330
20230920 12:00:00 America/New_York,435.41,435.96,434.61,434.9,1632632
20230920 13:00:00 America/New_York,434.95,435.0,431.1,432.37,2431407
20230920 14:00:00 America/New_York,432.35,433.88,429.13,430.72,4682021
20230920 15:00:00 America/New_York,430.61,431.56,422.23,422.31,6510840
20230921 09:30:00 America/New_York,415.92,421.0,413.23,413.24,6679476
20230921 10:00:00 America/New_York,413.6,418.25,412.71,416.05,7400971
20230921 11:00:00 America/New_York,415.99,417.2,413.33,413.76,3793581
20230921 12:00:00 America/New_York,413.78,415.45,412.9,413.52,2933512
20230921 13:00:00 America/New_York,413.55,416.6,413.15,414.72,2823789
20230921 14:00:00 America/New_York,414.7,414.9,412.37,412.38,2755771
20230921 15:00:00 America/New_York,412.41,412.96,409.8,410.06,6117627
20230922 09:30:00 America/New_York,415.72,419.14,413.35,416.75,5248242
20230922 10:00:00 America/New_York,416.77,420.3,412.31,419.71,7878625
20230922 11:00:00 America/New_York,419.74,421.15,418.29,418.44,5739814
20230922 12:00:00 America/New_York,418.46,419.9,418.0,418.96,2819444
20230922 13:00:00 America/New_York,418.96,418.96,414.89,414.93,3710531
20230922 14:00:00 America/New_York,414.93,416.06,412.99,415.49,3688853
20230922 15:00:00 America/New_York,415.46,419.79,415.3,416.15,5471883
20230925 09:30:00 America/New_York,415.91,424.64,411.77,421.97,6250589
20230925 10:00:00 America/New_York,421.87,425.36,418.75,418.92,6477772
20230925 11:00:00 America/New_York,418.88,424.42,418.84,422.16,4211106
20230925 12:00:00 America/New_York,422.27,424.62,420.18,420.74,3753743
20230925 13:00:00 America/New_York,420.81,423.11,419.65,420.9,2871048
20230925 14:00:00 America/New_York,420.94,422.36,418.99,419.39,3032721
20230925 15:00:00 America/New_York,419.32,422.54,417.61,422.29,4346444
20230926 09:30:00 America/New_York,420.06,421.68,416.55,418.4,4185932
20230926 10:00:00 America/New_York,418.33,428.2,418.04,424.66,7943203
20230926 11:00:00 America/New_York,424.78,425.88,420.31,420.81,4810468
20230926 12:00:00 America/New_York,420.86,423.8,420.18,422.55,2739225
20230926 13:00:00 America/New_York,422.58,423.59,419.84,422.26,2655482
20230926 14:00:00 America/New_York,422.21,423.78,420.16,421.06,2867538
20230926 15:00:00 America/New_York,421.14,421.14,417.6,419.12,4145919
20230927 09:30:00 America/New_York,423.2,426.55,422.78,423.77,5095945
20230927 10:00:00 America/New_York,423.81,424.4,418.85,419.6,6071649
20230927 11:00:00 America/New_York,419.6,422.78,417.73,417.93,4293791
20230927 12:00:00 America/New_York,417.93,419.2,416.29,417.27,3527525
20230927 13:00:00 America/New_York,417.26,419.47,416.6,418.36,2685762
20230927 14:00:00 America/New_York,418.31,425.35,417.35,424.8,5055564
20230927 15:00:00 America/New_York,424.71,428.72,423.71,424.68,6911745
20230928 09:30:00 America/New_York,424.7,428.95,421.15,427.8,5487646
20230928 10:00:00 America/New_York,427.85,430.28,423.81,428.19,6926644
20230928 11:00:00 America/New_York,428.19,434.47,426.46,433.89,5101195
20230928 12:00:00 America/New_York,433.87,434.39,431.06,431.82,3383783
20230928 13:00:00 America/New_York,431.8,433.21,429.63,431.51,3281995
20230928 14:00:00 America/New_York,431.5,432.86,427.87,430.41,3950975
20230928 15:00:00 America/New_York,430.42,433.16,429.55,430.68,4624508
20230929 09:30:00 America/New_York,438.27,441.44,436.48,439.68,5576394
20230929 10:00:00 America/New_York,439.76,441.19,437.1,438.9,5693772
20230929 11:00:00 America/New_York,438.86,440.04,436.26,437.35,3997968
20230929 12:00:00 America/New_York,437.32,438.09,435.44,435.77,2558425
20230929 13:00:00 America/New_York,435.7,436.03,433.12,433.2,3326295
20230929 14:00:00 America/New_York,433.18,436.52,433.06,436.5,3239294
20230929 15:00:00 America/New_York,436.48,437.23,434.5,434.97,4975246
20231002 09:30:00 America/New_York,440.3,446.82,438.61,445.7,5782163
20231002 10:00:00 America/New_York,445.69,450.38,445.28,447.97,8232397
20231002 11:00:00 America/New_York,447.98,451.75,446.2,447.09,4556560
20231002 12:00:00 America/New_York,447.03,448.47,445.48,446.0,3414910
20231002 13:00:00 America/New_York,445.99,448.57,444.71,447.28,2906046
20231002 14:00:00 America/New_York,447.22,447.35,442.56,444.67,3557903
20231002 15:00:00 America/New_York,444.62,447.97,442.86,447.96,4271990
20231003 09:30:00 America/New_York,448.17,451.3,445.7,449.95,5500596
20231003 10:00:00 America/New_York,450.03,450.15,436.81,437.24,7746671
20231003 11:00:00 America/New_York,437.31,439.36,435.97,436.79,5283487
20231003 12:00:00 America/New_York,436.73,441.02,436.38,439.08,4141104
20231003 13:00:00 America/New_York,439.08,440.28,435.04,435.66,3721120
20231003 14:00:00 America/New_York,435.6,436.72,433.91,435.89,3665319
20231003 15:00:00 America/New_York,435.79,437.1,432.46,435.34,5102925
20231004 09:30:00 America/New_York,437.43,440.44,435.56,438.51,4285125
20231004 10:00:00 America/New_York,438.5,438.96,432.92,436.05,6077651
20231004 11:00:00 America/New_York,436.12,441.43,435.37,440.77,4371905
20231004 12:00:00 America/New_York,440.76,440.91,436.9,439.36,2969105
20231004 13:00:00 America/New_York,439.35,439.71,435.18,435.36,2255890
20231004 14:00:00 America/New_York,435.31,437.95,434.5,437.37,2582171
20231004 15:00:00 America/New_York,437.37,440.99,436.7,440.07,3987030
20231005 09:30:00 America/New_York,440.49,444.9,439.15,442.35,4880604
20231005 10:00:00 America/New_York,442.37,445.27,438.88,441.5,6109468
20231005 11:00:00 America/New_York,441.52,444.61,440.9,443.2,3733474
20231005 12:00:00 America/New_York,443.19,445.93,443.0,445.37,3221267
20231005 13:00:00 America/New_York,445.38,447.09,443.13,447.08,2986039
20231005 14:00:00 America/New_York,447.08,449.0,446.85,448.57,3712211
20231005 15:00:00 America/New_York,448.56,448.88,446.14,446.8,3813282
20231006 09:30:00 America/New_York,441.93,445.12,440.26,442.37,3934544
20231006 10:00:00 America/New_York,442.32,450.45,440.75,448.84,6879749
20231006 11:00:00 America/New_York,448.9,454.8,448.32,454.75,5226984
20231006 12:00:00 America/New_York,454.75,456.2,454.01,455.33,4349000
20231006 13:00:00 America/New_York,455.33,456.41,454.26,455.21,2835107
20231006 14:00:00 America/New_York,455.17,456.5,454.5,455.92,2762890
20231006 15:00:00 America/New_York,455.96,457.89,455.32,457.62,4509239
20231009 09:30:00 America/New_York,448.37,450.5,444.6,447.82,6112316
20231009 10:00:00 America/New_York,447.88,448.7,444.18,444.81,4997940
20231009 11:00:00 America/New_York,444.81,446.59,443.68,446.27,3013233
20231009 12:00:00 America/New_York,446.31,448.7,445.93,448.56,2652267
20231009 13:00:00 America/New_York,448.6,454.75,448.08,454.7,4211857
20231009 14:00:00 America/New_York,454.71,456.05,452.91,455.06,4246231
20231009 15:00:00 America/New_York,455.09,455.42,451.74,452.73,4264448
20231010 09:30:00 America/New_York,453.39,455.74,450.88,455.68,4308840
20231010 10:00:00 America/New_York,455.73,458.43,453.26,458.22,5470506
20231010 11:00:00 America/New_York,458.3,462.39,458.07,461.69,4629938
20231010 12:00:00 America/New_York,461.68,462.59,460.12,461.97,2774715
20231010 13:00:00 America/New_York,461.94,461.99,457.5,459.34,3449781
20231010 14:00:00 America/New_York,459.34,460.47,458.08,459.83,2462434
20231010 15:00:00 America/New_York,459.76,460.45,457.68,457.94,3204467
20231011 09:30:00 America/New_York,461.83,465.55,461.1,462.46,4545316
20231011 10:00:00 America/New_York,462.5,466.51,461.5,466.24,5825623
20231011 11:00:00 America/New_York,466.26,467.2,462.2,464.11,4165064
20231011 12:00:00 America/New_York,464.11,464.99,461.47,463.11,2969113
20231011 13:00:00 America/New_York,463.07,463.5,460.5,462.37,2227978
20231011 14:00:00 America/New_York,462.37,465.3,462.36,464.94,2872804
20231011 15:00:00 America/New_York,464.92,468.59,464.02,468.09,5093115
20231012 09:30:00 America/New_York,467.7,471.78,466.6,471.72,4792303
20231012 10:00:00 America/New_York,471.73,476.09,470.5,472.78,7774827
20231012 11:00:00 America/New_York,472.76,474.69,471.44,473.85,3917049
20231012 12:00:00 America/New_York,473.92,475.6,472.75,474.57,3799568
20231012 13:00:00 America/New_York,474.54,474.98,467.0,467.48,5417080
20231012 14:00:00 America/New_York,467.41,469.1,463.3,467.53,5541950
20231012 15:00:00 America/New_York,467.65,470.6,467.48,469.46,4578839
20231013 09:30:00 America/New_York,469.6,471.16,465.41,468.76,3916405
20231013 10:00:00 America/New_York,468.59,469.29,464.02,464.38,5130644
20231013 11:00:00 America/New_York,464.41,464.74,459.55,460.59,5943412
20231013 12:00:00 America/New_York,460.62,462.03,458.81,460.28,3475741
20231013 13:00:00 America/New_York,460.13,460.44,454.05,455.37,4737005
20231013 14:00:00 America/New_York,455.44,456.5,452.8,455.68,4029839
20231013 15:00:00 America/New_York,455.7,457.57,453.55,454.58,6607056
20231016 09:30:00 America/New_York,450.62,458.6,449.12,455.5,5241830
20231016 10:00:00 America/New_York,455.56,461.26,454.95,459.63,6386534
20231016 11:00:00 America/New_York,459.66,462.25,458.2,458.23,3858183
20231016 12:00:00 America/New_York,458.32,459.57,457.31,458.89,2551985
20231016 13:00:00 America/New_York,458.91,460.59,455.08,458.48,3222848
20231016 14:00:00 America/New_York,458.52,460.09,457.4,460.05,2215513
20231016 15:00:00 America/New_York,460.06,462.08,459.33,460.88,3619645
20231017 09:30:00 America/New_York,439.62,441.79,424.81,430.12,13364899
20231017 10:00:00 America/New_York,430.09,442.47,429.65,439.75,13957045
20231017 11:00:00 America/New_York,439.82,445.0,437.9,444.25,8229453
20231017 12:00:00 America/New_York,444.2,447.54,443.34,444.25,6161163
20231017 13:00:00 America/New_York,444.21,444.58,436.54,436.94,6198602
20231017 14:00:00 America/New_York,437.0,441.15,436.68,437.62,5688399
20231017 15:00:00 America/New_York,437.55,440.37,436.42,439.55,5939937
20231018 09:30:00 America/New_York,425.95,432.19,423.24,427.23,9468322
20231018 10:00:00 America/New_York,427.25,429.34,423.02,423.38,9950297
20231018 11:00:00 America/New_York,423.38,425.68,421.8,423.24,5508458
20231018 12:00:00 America/New_York,423.2,426.98,421.16,421.45,5227384
20231018 13:00:00 America/New_York,421.44,424.94,420.38,423.2,4437168
20231018 14:00:00 America/New_York,423.41,424.02,420.09,420.41,3907596
20231018 15:00:00 America/New_York,420.4,422.61,418.25,421.97,6974736
20231019 09:30:00 America/New_York,428.09,430.27,422.42,427.44,6547894
20231019 10:00:00 America/New_York,427.38,432.97,425.61,428.4,6555942
20231019 11:00:00 America/New_York,428.48,430.4,425.41,428.38,3732698
20231019 12:00:00 America/New_York,428.47,431.54,424.09,426.45,6186676
20231019 13:00:00 America/New_York,426.45,428.69,423.48,424.85,3463715
20231019 14:00:00 America/New_York,424.61,425.48,418.82,420.3,4469717
20231019 15:00:00 America/New_York,420.26,423.0,419.85,420.86,4847526
20231020 09:30:00 America/New_York,418.9,424.7,417.72,422.57,5440411
20231020 10:00:00 America/New_York,422.53,424.1,410.81,411.11,7889355
20231020 11:00:00 America/New_York,411.02,414.89,410.78,413.73,6833603
20231020 12:00:00 America/New_York,413.74,416.39,412.01,416.39,3712281
20231020 13:00:00 America/New_York,416.39,418.75,414.7,417.55,4193063
20231020 14:00:00 America/New_York,417.5,417.97,414.1,415.48,3411443
20231020 15:00:00 America/New_York,415.5,416.32,413.56,413.74,3943522
20231023 09:30:00 America/New_York,412.53,419.57,409.45,419.24,5419840
20231023 10:00:00 America/New_York,419.33,425.6,417.25,423.88,7849982
20231023 11:00:00 America/New_York,423.88,427.7,422.21,427.68,4795562
20231023 12:00:00 America/New_York,427.64,429.97,426.27,429.89,4198042
20231023 13:00:00 America/New_York,429.96,429.99,427.2,428.44,2893608
20231023 14:00:00 America/New_York,428.4,429.66,427.46,429.26,2900827
20231023 15:00:00 America/New_York,429.3,432.48,428.11,429.75,6353707
20231024 09:30:00 America/New_York,430.74,433.83,426.91,433.09,5590704
20231024 10:00:00 America/New_York,432.94,433.12,427.59,430.35,5461939
20231024 11:00:00 America/New_York,430.37,432.18,428.8,432.1,3358890
20231024 12:00:00 America/New_York,432.09,432.29,427.12,428.7,2908261
20231024 13:00:00 America/New_York,428.68,431.71,428.42,431.13,2443253
20231024 14:00:00 America/New_York,431.08,433.69,430.5,433.4,2804576
20231024 15:00:00 America/New_York,433.43,436.97,433.17,436.63,5187477
20231025 09:30:00 America/New_York,434.0,436.5,428.67,431.89,3699376
20231025 10:00:00 America/New_York,431.89,434.78,429.45,430.16,4320320
20231025 11:00:00 America/New_York,430.25,431.85,425.11,425.58,3223914
20231025 12:00:00 America/New_York,425.5,426.39,422.11,423.34,3420841
20231025 13:00:00 America/New_York,423.33,423.87,417.09,419.88,4205489
20231025 14:00:00 America/New_York,419.87,421.5,416.51,417.5,3663660
20231025 15:00:00 America/New_York,417.46,419.44,415.55,417.61,4790255
20231026 09:30:00 America/New_York,418.74,422.56,410.12,411.89,5320415
20231026 10:00:00 America/New_York,411.9,413.29,406.75,411.33,7239316
20231026 11:00:00 America/New_York,411.42,411.53,402.5,406.12,5997509
20231026 12:00:00 America/New_York,406.2,406.68,400.02,400.57,4538663
20231026 13:00:00 America/New_York,400.65,404.4,398.81,404.29,5277518
20231026 14:00:00 America/New_York,404.36,409.18,402.81,409.15,4355925
20231026 15:00:00 America/New_York,409.13,409.85,402.42,402.75,5150021
20231027 09:30:00 America/New_York,411.32,412.06,405.81,407.88,4684966
20231027 10:00:00 America/New_York,407.71,409.24,404.22,405.69,6179554
20231027 11:00:00 America/New_York,405.76,410.39,404.91,408.87,4668570
